transaction_id,sender_id,receiver_id,amount,timestamp
673166,9035,7913,8.84,2022-01-05 06:00:00
744609,6115,9992,16.51,2022-01-05 17:00:00
281255,7651,3375,149.16,2022-01-02 19:00:00
703204,2582,9048,582.42,2022-01-05 10:00:00
93463,2738,9435,191.35,2022-01-01 14:00:00
182159,9079,9703,9.05,2022-01-02 04:00:00
833140,6038,7964,16.87,2022-01-06 06:00:00
836855,8442,8311,496.14,2022-01-06 06:00:00
1204506,8756,9952,101.31,2022-01-08 14:00:00
488026,825,6929,279.11,2022-01-04 02:00:00
1120177,8729,9437,143.67,2022-01-08 01:00:00
684427,9636,943,197.94,2022-01-05 07:00:00
1260993,9715,9195,101.62,2022-01-08 22:00:00
969806,6684,9131,168.92,2022-01-07 02:00:00
1017698,8080,9997,13.13,2022-01-07 10:00:00
748917,6585,6455,13.1,2022-01-05 17:00:00
1238434,8940,5757,18.51,2022-01-08 19:00:00
510594,1709,6256,186.36,2022-01-04 05:00:00
1240486,5139,4732,17.4,2022-01-08 19:00:00
696295,3294,9159,650017.62,2022-01-05 09:00:00
75544,578,7289,428.51,2022-01-01 12:00:00
463754,7107,9357,13.14,2022-01-03 22:00:00
297792,6327,9973,3.89,2022-01-02 21:00:00
824149,8752,8921,172.69,2022-01-06 04:00:00
226199,2030,8095,22.98,2022-01-02 11:00:00
417128,8075,9987,11.79,2022-01-03 15:00:00
800008,7669,9998,153.08,2022-01-06 01:00:00
252169,3063,9422,4.02,2022-01-02 14:00:00
117467,9778,9886,143.66,2022-01-01 18:00:00
178056,9770,5841,188.38,2022-01-02 03:00:00
669984,2735,1709,146.97,2022-01-05 05:00:00
1048569,4549,9319,13.75,2022-01-07 14:00:00
381317,6681,3959,140.22,2022-01-03 10:00:00
36966,4657,9886,127.19,2022-01-01 06:00:00
665370,509,8311,534.75,2022-01-05 05:00:00
424707,9130,9957,6.08,2022-01-03 16:00:00
1293761,647,7838,165.21,2022-01-09 03:00:00
71856,8730,4435,172.02,2022-01-01 11:00:00
446737,6343,2927,17.2,2022-01-03 20:00:00
23481,3020,9999,27.08,2022-01-01 04:00:00
334556,8641,8859,112.47,2022-01-03 03:00:00
1209138,2794,8312,103.3,2022-01-08 14:00:00
928295,5058,9572,17.14,2022-01-06 20:00:00
508451,9092,3121,7.88,2022-01-04 05:00:00
1223606,8606,9990,156.53,2022-01-08 17:00:00
290758,3182,9812,14.65,2022-01-02 20:00:00
847001,8517,5272,490.95,2022-01-06 08:00:00
1080679,7344,3921,10.81,2022-01-07 19:00:00
896664,5634,9112,138.41,2022-01-06 15:00:00
998663,514,1851,14.55,2022-01-07 07:00:00
462654,1631,7557,196.11,2022-01-03 22:00:00
1162186,4196,5656,16.31,2022-01-08 07:00:00
639105,9784,9016,168.92,2022-01-05 01:00:00
169364,9633,2473,170.36,2022-01-02 02:00:00
995155,8760,5974,124.87,2022-01-07 06:00:00
126384,4484,7708,408.39,2022-01-01 19:00:00
425495,4616,6563,133.19,2022-01-03 16:00:00
207856,3005,7822,18.79,2022-01-02 08:00:00
834420,2179,9990,28.05,2022-01-06 06:00:00
1065772,9438,9485,512.53,2022-01-07 17:00:00
313703,3338,9108,14.13,2022-01-03 00:00:00
373375,2647,6611,146.3,2022-01-03 09:00:00
972972,1966,7990,393.64,2022-01-07 03:00:00
1284760,1040,8672,36.08,2022-01-09 02:00:00
877903,8562,7655,13.02,2022-01-06 13:00:00
864795,9990,3759,209.22,2022-01-06 11:00:00
278531,9654,5448,165.25,2022-01-02 18:00:00
471605,4988,6119,3.66,2022-01-03 23:00:00
208094,6117,2846,10.14,2022-01-02 08:00:00
842953,2030,7990,22.98,2022-01-06 07:00:00
37558,1096,9895,22.21,2022-01-01 06:00:00
944034,9032,933,8.93,2022-01-06 22:00:00
314881,8184,9037,12.63,2022-01-03 00:00:00
515589,2532,5272,15.81,2022-01-04 06:00:00
1224604,2708,2326,141.88,2022-01-08 17:00:00
912142,8403,7011,413.75,2022-01-06 18:00:00
987748,7549,9805,3.65,2022-01-07 05:00:00
1137776,9557,8751,557.95,2022-01-08 04:00:00
1171283,4930,502,3.59,2022-01-08 09:00:00
368971,7559,9367,449.45,2022-01-03 08:00:00
857378,7158,3151,12.53,2022-01-06 09:00:00
395652,3421,9983,507.32,2022-01-03 12:00:00
791727,8221,9967,4.7,2022-01-06 00:00:00
60928,8565,992,4.03,2022-01-01 10:00:00
43371,7181,6575,15.06,2022-01-01 07:00:00
990213,7041,5229,12.63,2022-01-07 06:00:00
939897,7945,9278,18.79,2022-01-06 22:00:00
726778,4148,1466,23.81,2022-01-05 14:00:00
837087,1539,9892,446.75,2022-01-06 06:00:00
354104,9462,9663,473.76,2022-01-03 06:00:00
1001185,9769,9866,191.19,2022-01-07 07:00:00
154457,4465,9488,426.27,2022-01-02 00:00:00
353612,6112,2361,13.18,2022-01-03 05:00:00
1204572,546,2964,414.64,2022-01-08 14:00:00
300665,632,280,129.22,2022-01-02 22:00:00
374904,8783,8657,157.83,2022-01-03 09:00:00
456523,7101,713,10.57,2022-01-03 21:00:00
495810,6572,8684,586.25,2022-01-04 03:00:00
183422,9602,9380,149.35,2022-01-02 04:00:00
44935,7703,9530,2.74,2022-01-01 07:00:00
409678,3019,5515,21.92,2022-01-03 14:00:00
1133631,9769,837,191.19,2022-01-08 03:00:00
888499,8620,9355,139.69,2022-01-06 14:00:00
804261,8432,9246,447.54,2022-01-06 02:00:00
844336,7192,2648,15.97,2022-01-06 07:00:00
430135,4183,6269,20.03,2022-01-03 17:00:00
1138676,4198,3136,24.74,2022-01-08 04:00:00
352128,9785,9014,150.92,2022-01-03 05:00:00
903023,8005,9358,11.91,2022-01-06 16:00:00
76283,7750,8394,169.47,2022-01-01 12:00:00
617839,9718,9813,122.94,2022-01-04 21:00:00
382773,6107,8770,12.76,2022-01-03 10:00:00
1313872,9774,9938,121.25,2022-01-09 06:00:00
590884,3926,5468,17.32,2022-01-04 17:00:00
193391,2080,3247,23.32,2022-01-02 06:00:00
1033439,730,4197,192.13,2022-01-07 12:00:00
773736,5079,3871,11.13,2022-01-05 21:00:00
164320,9151,7975,7.86,2022-01-02 01:00:00
1191823,9775,9806,147.67,2022-01-08 12:00:00
293542,109,6566,36.68,2022-01-02 21:00:00
578028,2675,6229,110.19,2022-01-04 15:00:00
1181404,5071,8529,16.43,2022-01-08 10:00:00
981299,9782,2498,132.44,2022-01-07 04:00:00
954136,6712,9952,152.17,2022-01-07 00:00:00
118625,3678,9725,135.28,2022-01-01 18:00:00
524390,9694,8466,105.93,2022-01-04 07:00:00
1308544,4494,4790,556.89,2022-01-09 05:00:00
829263,4456,9387,427.29,2022-01-06 05:00:00
587624,8048,2476,10.16,2022-01-04 17:00:00
818339,3117,9614,24.32,2022-01-06 04:00:00
381387,1189,9243,31.25,2022-01-03 10:00:00
496682,7400,8046,475.38,2022-01-04 03:00:00
1163762,2209,5753,21474836.47,2022-01-08 08:00:00
186651,9423,709,575.96,2022-01-02 05:00:00
962127,7529,4617,464.89,2022-01-07 01:00:00
1211612,8409,9487,424.2,2022-01-08 15:00:00
461751,7045,2615,13.42,2022-01-03 22:00:00
596762,728,9943,197.07,2022-01-04 18:00:00
1029910,6716,9987,100.88,2022-01-07 11:00:00
634566,9046,5956,8.23,2022-01-05 00:00:00
102422,5699,7649,197.36,2022-01-01 16:00:00
493288,9600,9990,147.99,2022-01-04 03:00:00
145756,8301,9351,19.62,2022-01-01 22:00:00
529047,6511,6818,495.91,2022-01-04 08:00:00
188330,7849,5430,4.47,2022-01-02 05:00:00
223584,3700,8266,156.52,2022-01-02 10:00:00
1186769,7147,2998,10.02,2022-01-08 11:00:00
1191698,2074,9592,33.1,2022-01-08 12:00:00
1226077,8600,9189,123.47,2022-01-08 17:00:00
254028,8587,4184,578.6,2022-01-02 15:00:00
1313046,9599,9821,485.17,2022-01-09 06:00:00
274002,177,9109,42.92,2022-01-02 18:00:00
151640,271,6662,3614.36,2022-01-01 23:00:00
655053,898,5828,306.26,2022-01-05 03:00:00
1265719,1254,4076,21474836.47,2022-01-08 23:00:00
110169,8684,7716,102.15,2022-01-01 17:00:00
612091,8526,7792,414.32,2022-01-04 21:00:00
436947,6065,9469,19.32,2022-01-03 18:00:00
1022367,7674,1480,171.08,2022-01-07 10:00:00
209972,7006,6625,15.4,2022-01-02 08:00:00
682222,1928,7973,4.47,2022-01-05 07:00:00
156915,6538,9971,10.14,2022-01-02 00:00:00
560513,7535,4958,582.27,2022-01-04 13:00:00
28039,8658,9607,163.69,2022-01-01 05:00:00
1243792,1741,4532,138.42,2022-01-08 20:00:00
12538,158,2153,48.07,2022-01-01 02:00:00
87040,5021,9927,14.33,2022-01-01 13:00:00
629710,770,9963,142.69,2022-01-04 23:00:00
415463,6474,9234,400.35,2022-01-03 15:00:00
348034,6616,7572,132.03,2022-01-03 05:00:00
1266790,5213,1314,21474836.47,2022-01-08 23:00:00
1299429,9503,9304,18.06,2022-01-09 04:00:00
372695,3424,7154,409.76,2022-01-03 08:00:00
853468,5456,121,541.27,2022-01-06 09:00:00
1113930,9670,9873,142.78,2022-01-08 00:00:00
441309,2965,9269,4.34,2022-01-03 19:00:00
1143823,2009,8399,32.34,2022-01-08 04:00:00
1058944,8687,5137,195.63,2022-01-07 16:00:00
1249937,9336,5804,2.71,2022-01-08 21:00:00
1217580,9163,3823,6.65,2022-01-08 16:00:00
1209902,9761,4437,111.16,2022-01-08 14:00:00
881490,2890,3837,14.27,2022-01-06 13:00:00
410565,7711,2044,115.8,2022-01-03 14:00:00
402087,7556,4769,3.35,2022-01-03 13:00:00
1167191,6221,4333,21474836.47,2022-01-08 08:00:00
300761,9607,4449,116.05,2022-01-02 22:00:00
1257580,6553,1888,578.11,2022-01-08 22:00:00
229005,7417,1547,459.92,2022-01-02 11:00:00
1086491,5579,4283,572.53,2022-01-07 20:00:00
1103177,7643,9931,119.13,2022-01-07 22:00:00
906619,2437,4384,547.84,2022-01-06 17:00:00
1186457,4138,7160,13.77,2022-01-08 11:00:00
265133,7794,8248,113.2,2022-01-02 16:00:00
489629,9661,9877,183.52,2022-01-04 02:00:00
875351,418,2424,407.19,2022-01-06 12:00:00
301217,5071,9377,11.52,2022-01-02 22:00:00
844513,5096,9472,11.53,2022-01-06 08:00:00
237222,8570,9660,3.78,2022-01-02 12:00:00
938810,7024,1927,17.36,2022-01-06 22:00:00
181632,9548,9562,555.34,2022-01-02 04:00:00
863310,9136,6908,8.9,2022-01-06 10:00:00
429268,8600,9930,123.47,2022-01-03 17:00:00
1121354,8049,3211,7.31,2022-01-08 01:00:00
767860,8110,8858,7.96,2022-01-05 20:00:00
753262,2497,3329,428.85,2022-01-05 18:00:00
670106,8645,9175,186.05,2022-01-05 05:00:00
344650,8022,6177,8.19,2022-01-03 04:00:00
943029,3489,9961,436.8,2022-01-06 22:00:00
764569,9607,373,116.05,2022-01-05 20:00:00
911308,9605,9587,158.11,2022-01-06 18:00:00
1045582,9494,7562,563.65,2022-01-07 14:00:00
1141665,795,4598,124.87,2022-01-08 04:00:00
304034,4519,2765,531.78,2022-01-02 22:00:00
288593,3810,9188,324.95,2022-01-02 20:00:00
414088,9737,2703,181.52,2022-01-03 15:00:00
409380,3461,9795,507.58,2022-01-03 14:00:00
449023,7771,979,117.73,2022-01-03 20:00:00
905206,7193,3450,11.47,2022-01-06 17:00:00
1163206,3109,1307,15.45,2022-01-08 08:00:00
311556,9859,9982,205.17,2022-01-02 23:00:00
25895,6089,1843,15.18,2022-01-01 04:00:00
1144924,2697,9807,127.88,2022-01-08 05:00:00
1059907,9625,9008,199.88,2022-01-07 16:00:00
457890,8729,1541,143.67,2022-01-03 21:00:00
1154708,68,6667,52.52,2022-01-08 06:00:00
1244828,8026,121,10.19,2022-01-08 20:00:00
777462,8629,5725,159.5,2022-01-05 22:00:00
736263,9660,4533,179.33,2022-01-05 15:00:00
668642,1120,9482,31.09,2022-01-05 05:00:00
1060210,9787,6467,190.13,2022-01-07 16:00:00
923490,4647,9190,150.85,2022-01-06 19:00:00
176476,2191,8428,24.72,2022-01-02 03:00:00
563392,8703,9589,125.29,2022-01-04 13:00:00
333994,9837,5956,3.53,2022-01-03 03:00:00
453495,9617,7972,131.91,2022-01-03 21:00:00
799819,9145,7857,8.23,2022-01-06 01:00:00
1217887,5458,4606,439.07,2022-01-08 16:00:00
84759,7029,9669,10.6,2022-01-01 13:00:00
640525,6958,288,268.42,2022-01-05 01:00:00
7246,9684,2627,126.61,2022-01-01 01:00:00
310577,7166,1810,8.94,2022-01-02 23:00:00
700459,9786,6891,101.3,2022-01-05 10:00:00
809717,9640,9996,184.66,2022-01-06 02:00:00
886041,6483,6818,484.54,2022-01-06 14:00:00
277005,9434,4382,585.29,2022-01-02 18:00:00
300586,9081,9366,6.42,2022-01-02 22:00:00
40341,2459,7270,15.86,2022-01-01 06:00:00
124213,4605,3212,125.15,2022-01-01 19:00:00
967651,556,862,589.78,2022-01-07 02:00:00
469119,7706,9948,118.48,2022-01-03 23:00:00
251863,9774,8966,121.25,2022-01-02 14:00:00
1114885,9063,7121,5.42,2022-01-08 00:00:00
527127,9138,2392,5.38,2022-01-04 08:00:00
663712,3573,8246,500.01,2022-01-05 04:00:00
234492,5166,6237,17.35,2022-01-02 12:00:00
1083603,3310,517,11.27,2022-01-07 19:00:00
565520,5066,4289,13.36,2022-01-04 14:00:00
1186241,7739,4522,197.36,2022-01-08 11:00:00
872527,9114,9728,5.03,2022-01-06 12:00:00
1031011,9083,7569,9.78,2022-01-07 12:00:00
859542,7121,5587,12.48,2022-01-06 10:00:00
844326,7192,9750,15.97,2022-01-06 07:00:00
814291,3405,1646,415.36,2022-01-06 03:00:00
639761,9334,1130,2.95,2022-01-05 01:00:00
666667,3194,5378,23.93,2022-01-05 05:00:00
356095,9675,9066,192.17,2022-01-03 06:00:00
29120,7933,9510,11.85,2022-01-01 05:00:00
91629,3388,7451,5409.89,2022-01-01 14:00:00
567133,9570,8794,506.67,2022-01-04 14:00:00
1145464,9781,5995,145.58,2022-01-08 05:00:00
592769,9650,9139,186.11,2022-01-04 18:00:00
1060769,575,4087,449.58,2022-01-07 16:00:00
487775,1056,6852,28.96,2022-01-04 02:00:00
901495,5779,950,112.76,2022-01-06 16:00:00
240506,6190,9600,16.65,2022-01-02 13:00:00
245435,6593,6289,595.54,2022-01-02 13:00:00
485459,5503,9862,423.95,2022-01-04 01:00:00
137840,9016,3594,7.86,2022-01-01 21:00:00
465625,5140,3796,19.79,2022-01-03 22:00:00
748665,9631,9926,137.3,2022-01-05 17:00:00
241610,439,8332,555.28,2022-01-02 13:00:00
199239,4568,1425,428.95,2022-01-02 06:00:00
1114723,4027,3608,23.65,2022-01-08 00:00:00
860557,7631,9626,130.13,2022-01-06 10:00:00
15012,8165,6946,12.92,2022-01-01 02:00:00
790749,6561,1734,565.39,2022-01-06 00:00:00
921805,9758,9442,183.74,2022-01-06 19:00:00
1165470,4476,1943,483.8,2022-01-08 08:00:00
1160433,2791,6207,136.88,2022-01-08 07:00:00
1275526,7194,9967,8.69,2022-01-09 00:00:00
910864,9651,9618,134.69,2022-01-06 18:00:00
946015,5697,7326,145.74,2022-01-06 23:00:00
1248153,56,4247,36.97,2022-01-08 20:00:00
3894,6764,9928,105.75,2022-01-01 00:00:00
738702,3339,9241,146187.64,2022-01-05 16:00:00
1207482,3647,2304,2.7,2022-01-08 14:00:00
1044995,3501,9026,561.52,2022-01-07 14:00:00
1105350,7608,7114,114.04,2022-01-07 23:00:00
1032105,5186,9802,13.32,2022-01-07 12:00:00
167015,7655,9749,143.0,2022-01-02 02:00:00
302685,5625,9146,174.67,2022-01-02 22:00:00
37037,5419,2711,586.76,2022-01-01 06:00:00
1239122,6037,9082,19.03,2022-01-08 19:00:00
237310,9759,6157,197.52,2022-01-02 12:00:00
954568,5763,9094,152.25,2022-01-07 00:00:00
1024633,8798,9596,181.35,2022-01-07 11:00:00
357528,5698,9509,141.66,2022-01-03 06:00:00
1281857,9790,5804,2.71,2022-01-09 01:00:00
280792,6711,7207,194.67,2022-01-02 19:00:00
1082415,9922,1149,3.97,2022-01-07 19:00:00
745549,9904,9663,353.32,2022-01-05 17:00:00
863753,7141,2578,11.12,2022-01-06 10:00:00
407487,8671,1208,109.5,2022-01-03 14:00:00
236607,1672,7741,184.6,2022-01-02 12:00:00
1156443,1789,9512,108.33,2022-01-08 06:00:00
773052,8151,9999,7.0,2022-01-05 21:00:00
1061123,4537,275,482.55,2022-01-07 16:00:00
486543,9999,8767,4.28,2022-01-04 02:00:00
201703,5110,9921,17.7,2022-01-02 07:00:00
528742,1587,2525,490.98,2022-01-04 08:00:00
1282914,3710,7328,116.04,2022-01-09 01:00:00
557852,8169,9038,10.41,2022-01-04 12:00:00
290607,7477,1217,481.97,2022-01-02 20:00:00
555443,9716,9719,101.77,2022-01-04 12:00:00
1257647,1177,2490,27.78,2022-01-08 22:00:00
320800,9653,9968,111.58,2022-01-03 01:00:00
383659,6476,3547,448.07,2022-01-03 10:00:00
442556,8467,9685,557.95,2022-01-03 19:00:00
1131563,9140,9999,8.37,2022-01-08 03:00:00
401267,9755,9948,104.26,2022-01-03 13:00:00
990096,9137,9659,6.9,2022-01-07 06:00:00
535160,8023,7937,11.91,2022-01-04 09:00:00
49767,9651,9000,134.69,2022-01-01 08:00:00
15380,9096,8818,7.99,2022-01-01 02:00:00
1238361,2770,7109,111.66,2022-01-08 19:00:00
1072175,8400,7056,498.92,2022-01-07 18:00:00
1253378,5718,2478,194.25,2022-01-08 21:00:00
521869,7739,2478,197.36,2022-01-04 07:00:00
802344,9000,7870,6.27,2022-01-06 01:00:00
265924,5476,2239,579.78,2022-01-02 16:00:00
1140019,2470,6540,417.05,2022-01-08 04:00:00
650453,2426,1117,499.26,2022-01-05 02:00:00
165692,3032,2645,22.32,2022-01-02 01:00:00
66227,3853,182,18.98,2022-01-01 10:00:00
812309,1305,1027,4.6,2022-01-06 03:00:00
853336,5096,7857,11.53,2022-01-06 09:00:00
327854,7188,9498,16.46,2022-01-03 02:00:00
114512,9670,6170,142.78,2022-01-01 18:00:00
204607,9684,7049,126.61,2022-01-02 07:00:00
1231167,742,2625,120.95,2022-01-08 18:00:00
1064662,7725,8134,100.51,2022-01-07 17:00:00
686816,3464,4173,408.75,2022-01-05 08:00:00
247592,8790,6494,136.02,2022-01-02 14:00:00
685678,1639,9372,159.44,2022-01-05 08:00:00
741484,5034,9793,16.38,2022-01-05 16:00:00
512859,9062,682,7.36,2022-01-04 06:00:00
299124,3010,9338,26.36,2022-01-02 21:00:00
783426,2879,1132,10.44,2022-01-05 22:00:00
1026909,9271,5759,9408165.0,2022-01-07 11:00:00
172428,9792,5999,103.69,2022-01-02 02:00:00
1109411,3739,2283,159.0,2022-01-07 23:00:00
967178,1470,9883,567.71,2022-01-07 02:00:00
639182,3674,2121,144.36,2022-01-05 01:00:00
91332,2685,4507,146.69,2022-01-01 14:00:00
1279250,9099,2929,6.17,2022-01-09 01:00:00
985607,9572,9664,493.67,2022-01-07 05:00:00
587506,2486,9751,535.77,2022-01-04 17:00:00
734898,576,9465,490.69,2022-01-05 15:00:00
347856,531,9980,420.51,2022-01-03 05:00:00
54706,8523,8651,448.8,2022-01-01 09:00:00
137382,5540,4263,17.75,2022-01-01 21:00:00
651803,9027,7839,7.46,2022-01-05 03:00:00
619106,9876,9698,4.82,2022-01-04 22:00:00
673345,5183,8603,16.61,2022-01-05 06:00:00
400109,9812,9697,11.02,2022-01-03 13:00:00
692802,593,9476,494.29,2022-01-05 09:00:00
375177,4024,2013,23.36,2022-01-03 09:00:00
1149109,5842,4011,13.09,2022-01-08 05:00:00
312799,9770,7833,188.38,2022-01-02 23:00:00
281355,2507,6155,556.01,2022-01-02 19:00:00
919256,1124,8084,26.89,2022-01-06 19:00:00
675664,9868,9078,18.54,2022-01-05 06:00:00
774386,9717,9887,183.36,2022-01-05 21:00:00
1105937,1539,9892,446.75,2022-01-07 23:00:00
1244808,2603,6254,130.13,2022-01-08 20:00:00
1187062,9121,3361,6.03,2022-01-08 11:00:00
574880,8303,2520,126579.05,2022-01-04 15:00:00
1149764,6677,9911,10.51,2022-01-08 05:00:00
773036,1161,8853,27.04,2022-01-05 21:00:00
516137,2753,6046,109.95,2022-01-04 06:00:00
618642,4760,4469,113.79,2022-01-04 22:00:00
353801,7093,6289,11.33,2022-01-03 05:00:00
921702,9617,8183,131.91,2022-01-06 19:00:00
481992,8516,9872,471.69,2022-01-04 01:00:00
831556,2428,9964,530.8,2022-01-06 06:00:00
139585,9111,8447,8.87,2022-01-01 21:00:00
733247,8136,9639,13.8,2022-01-05 15:00:00
681158,9745,5897,184.44,2022-01-05 07:00:00
125863,402,331,400.04,2022-01-01 19:00:00
1226610,3917,9620,203.75,2022-01-08 17:00:00
975706,6554,7198,556.01,2022-01-07 03:00:00
311291,8493,6362,442.67,2022-01-02 23:00:00
993876,1589,9652,483.23,2022-01-07 06:00:00
731965,1701,7537,141.92,2022-01-05 15:00:00
601137,195,3463,35.05,2022-01-04 19:00:00
917371,9043,9992,8.65,2022-01-06 19:00:00
19331,5085,6538,13.12,2022-01-01 03:00:00
458343,2703,9787,100.29,2022-01-03 21:00:00
956538,9120,724,4.29,2022-01-07 00:00:00
691856,4522,1327,548.11,2022-01-05 09:00:00
1031493,6733,9587,189.61,2022-01-07 12:00:00
73477,9769,9487,191.19,2022-01-01 11:00:00
207823,3050,747,16.44,2022-01-02 08:00:00
1234059,3605,9372,114.09,2022-01-08 18:00:00
43504,8440,5298,466.26,2022-01-01 07:00:00
99857,9738,9659,139.5,2022-01-01 15:00:00
983475,8530,9135,515.1,2022-01-07 05:00:00
497416,7538,2867,439.02,2022-01-04 03:00:00
728001,6600,8286,140.33,2022-01-05 14:00:00
293306,9986,7164,216.27,2022-01-02 21:00:00
736784,5623,7181,178.53,2022-01-05 15:00:00
830202,9443,9980,494.55,2022-01-06 05:00:00
47705,8012,6292,4.33,2022-01-01 08:00:00
381480,5877,8199,12.15,2022-01-03 10:00:00
841052,7770,7966,185.66,2022-01-06 07:00:00
494869,8094,5594,8.5,2022-01-04 03:00:00
872086,9113,7219,5.61,2022-01-06 12:00:00
319407,4434,9687,491.13,2022-01-03 00:00:00
268637,6583,1931,510.7,2022-01-02 17:00:00
94392,5076,7848,21.97,2022-01-01 14:00:00
754653,2167,3105,32.37,2022-01-05 18:00:00
630877,5100,7346,14.99,2022-01-05 00:00:00
671973,3133,3784,13.63,2022-01-05 06:00:00
1065469,7933,9674,282.89,2022-01-07 17:00:00
1232225,5079,3871,11.13,2022-01-08 18:00:00
1172123,2767,9771,147.88,2022-01-08 09:00:00
564975,6759,9997,117.95,2022-01-04 14:00:00
1224946,3439,9565,558.4,2022-01-08 17:00:00
1248608,4577,9333,416.22,2022-01-08 20:00:00
250737,6134,9976,11.59,2022-01-02 14:00:00
341755,7737,8714,178.86,2022-01-03 04:00:00
73301,5048,8046,15.06,2022-01-01 11:00:00
816562,145,9383,45.28,2022-01-06 03:00:00
98772,5582,9329,11.75,2022-01-01 15:00:00
315479,8403,5100,14.0,2022-01-03 00:00:00
994561,7776,2679,178.13,2022-01-07 06:00:00
908803,3479,3869,584.63,2022-01-06 17:00:00
608197,2744,4152,106.58,2022-01-04 20:00:00
744259,9761,9959,111.16,2022-01-05 16:00:00
543665,4516,9971,523.79,2022-01-04 10:00:00
827944,9906,1027,4.64,2022-01-06 05:00:00
1044986,3166,1498,18.73,2022-01-07 14:00:00
533190,8136,7389,13.8,2022-01-04 09:00:00
183455,1706,7085,123.91,2022-01-02 04:00:00
859299,7057,8299,3.8,2022-01-06 10:00:00
281952,8559,4271,400.72,2022-01-02 19:00:00
680263,9572,9664,493.67,2022-01-05 07:00:00
1151341,6609,6705,109.98,2022-01-08 06:00:00
474030,2202,8504,105190.14,2022-01-04 00:00:00
951920,7133,9468,10.62,2022-01-07 00:00:00
340356,1588,760,467.95,2022-01-03 04:00:00
467352,1582,9125,421.1,2022-01-03 23:00:00
1113851,9644,9726,189.14,2022-01-08 00:00:00
1068060,4464,976,2.61,2022-01-07 17:00:00
264450,9650,8324,186.11,2022-01-02 16:00:00
283224,4112,9998,17.53,2022-01-02 19:00:00
1155135,7273,3816,4.62,2022-01-08 06:00:00
1151935,2412,8881,442.41,2022-01-08 06:00:00
675906,1747,7282,154.19,2022-01-05 06:00:00
604908,9502,8695,477.75,2022-01-04 20:00:00
37440,5179,7972,13.58,2022-01-01 06:00:00
414745,9134,4306,6.18,2022-01-03 15:00:00
26777,9723,6075,134.22,2022-01-01 04:00:00
73858,8004,3075,8.96,2022-01-01 11:00:00
223546,3791,9962,12.48,2022-01-02 10:00:00
851650,7081,7380,14.97,2022-01-06 09:00:00
948238,9798,3543,144.36,2022-01-06 23:00:00
778979,9190,8422,6.38,2022-01-05 22:00:00
175562,6132,8032,4.48,2022-01-02 03:00:00
122483,9704,8368,183.69,2022-01-01 19:00:00
895538,5506,9364,430.98,2022-01-06 15:00:00
1304110,4687,8837,105.4,2022-01-09 05:00:00
1285633,1442,9476,413.76,2022-01-09 02:00:00
189718,9653,9985,111.58,2022-01-02 05:00:00
336406,8079,9496,8.61,2022-01-03 03:00:00
379424,6123,9994,11.52,2022-01-03 09:00:00
524007,575,4087,449.58,2022-01-04 07:00:00
788902,5457,4183,407.23,2022-01-05 23:00:00
148188,3469,2944,530.17,2022-01-01 23:00:00
5439,5770,9777,128.47,2022-01-01 01:00:00
1156826,6192,8868,15.71,2022-01-08 06:00:00
884703,5451,8024,490.79,2022-01-06 14:00:00
1161548,4424,9762,578.23,2022-01-08 07:00:00
613069,7411,8024,442.01,2022-01-04 21:00:00
164509,9779,8036,168.61,2022-01-02 01:00:00
964927,6668,2606,108.76,2022-01-07 02:00:00
723248,8948,8605,16.61,2022-01-05 13:00:00
1040525,7580,6461,423.95,2022-01-07 13:00:00
782652,7764,5710,132.38,2022-01-05 22:00:00
605789,9654,9754,11.25,2022-01-04 20:00:00
655470,4719,9802,169.71,2022-01-05 03:00:00
361744,5189,8755,15.48,2022-01-03 07:00:00
713073,8572,6375,417.41,2022-01-05 12:00:00
641022,9973,2223,3.12,2022-01-05 01:00:00
623256,7019,9769,16.7,2022-01-04 22:00:00
1100676,8716,4758,158.47,2022-01-07 22:00:00
293173,7174,3917,8.71,2022-01-02 20:00:00
48458,5407,9177,488.92,2022-01-01 08:00:00
937845,3241,5657,10.43,2022-01-06 22:00:00
503858,2542,7395,461.26,2022-01-04 04:00:00
680432,9612,8165,178.16,2022-01-05 07:00:00
182969,3633,9979,143.21,2022-01-02 04:00:00
1117167,4007,5431,17.17,2022-01-08 01:00:00
553481,4455,6141,501.41,2022-01-04 12:00:00
130704,4589,7430,580.13,2022-01-01 20:00:00
543695,5552,4628,564.78,2022-01-04 10:00:00
857680,9266,9763,13.5,2022-01-06 09:00:00
286400,9702,4339,193.36,2022-01-02 19:00:00
931110,7092,714,10.62,2022-01-06 21:00:00
128723,8199,6915,8.85,2022-01-01 20:00:00
1126683,797,1974,173.61,2022-01-08 02:00:00
1239960,3442,1789,482.51,2022-01-08 19:00:00
1018097,3640,893,102.18,2022-01-07 10:00:00
504224,7879,2191,308.7,2022-01-04 04:00:00
421658,9776,2272,114.16,2022-01-03 16:00:00
235430,7043,2136,13.6,2022-01-02 12:00:00
771997,1596,8321,496.1,2022-01-05 21:00:00
306452,5513,2540,4.01,2022-01-02 23:00:00
955914,5657,9970,10.43,2022-01-07 00:00:00
106584,7587,5032,415.23,2022-01-01 16:00:00
210908,2840,9100,256.72,2022-01-02 08:00:00
314680,5681,8403,14.0,2022-01-03 00:00:00
495022,7453,9983,524.4,2022-01-04 03:00:00
1029218,6986,2446,210.44,2022-01-07 11:00:00
