transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud,alert_id
99679,7673,2781,138.14,2022-01-01 15:00:00,False,-1
290746,5076,3107,21.97,2022-01-02 20:00:00,False,-1
1097881,8131,595,9.07,2022-01-07 22:00:00,False,-1
311362,9176,9945,16.09,2022-01-02 23:00:00,True,318
636525,6615,8759,160.97,2022-01-05 00:00:00,False,-1
701942,6610,3220,173.63,2022-01-05 10:00:00,False,-1
335821,8698,2330,180.6,2022-01-03 03:00:00,False,-1
1157854,7547,9694,3.86,2022-01-08 07:00:00,True,156
832096,8794,8299,2.66,2022-01-06 06:00:00,True,119
640880,7670,8528,195.08,2022-01-05 01:00:00,False,-1
420106,7689,9445,168.64,2022-01-03 15:00:00,False,-1
626629,8916,2223,2.97,2022-01-04 23:00:00,True,11
667302,4446,3670,462.7,2022-01-05 05:00:00,False,-1
1232247,4539,6263,464.01,2022-01-08 18:00:00,False,-1
1227825,9663,8319,122.91,2022-01-08 17:00:00,False,-1
610772,5025,7928,13.71,2022-01-04 20:00:00,False,-1
1050821,1917,1895,352.27,2022-01-07 15:00:00,False,-1
663033,4014,9811,20.11,2022-01-05 04:00:00,False,-1
1010811,8066,2246,7.15,2022-01-07 09:00:00,False,-1
86691,3654,8642,188.13,2022-01-01 13:00:00,False,-1
116462,7508,3525,540.84,2022-01-01 18:00:00,False,-1
515975,6529,8432,427.86,2022-01-04 06:00:00,False,-1
1257458,7778,9819,177.86,2022-01-08 22:00:00,False,-1
878761,7477,1217,481.97,2022-01-06 13:00:00,False,-1
600800,1670,9721,17.17,2022-01-04 19:00:00,True,200
1267350,9256,9999,19.45,2022-01-08 23:00:00,True,281
616325,4177,8046,15.02,2022-01-04 21:00:00,False,-1
556727,1026,6003,23.79,2022-01-04 12:00:00,False,-1
542178,9783,3145,171.58,2022-01-04 10:00:00,False,-1
82604,8685,8319,3.76,2022-01-01 13:00:00,True,166
1067562,3483,8683,483.04,2022-01-07 17:00:00,False,-1
286634,4336,9006,3.84,2022-01-02 19:00:00,True,97
1195476,4446,3670,462.7,2022-01-08 12:00:00,False,-1
309131,9763,6340,16.51,2022-01-02 23:00:00,True,296
75821,7133,9113,10.62,2022-01-01 12:00:00,False,-1
548646,9514,1219,12.84,2022-01-04 11:00:00,True,347
227871,9552,8992,535.76,2022-01-02 11:00:00,False,-1
1300072,9732,2745,121.75,2022-01-09 04:00:00,False,-1
113081,3025,9992,27.62,2022-01-01 17:00:00,False,-1
1057514,6504,9354,438.55,2022-01-07 16:00:00,False,-1
1024937,4024,3826,23.36,2022-01-07 11:00:00,False,-1
445933,4561,8760,495.97,2022-01-03 19:00:00,False,-1
923997,5017,8499,14.53,2022-01-06 20:00:00,False,-1
573600,5169,9011,11.21,2022-01-04 15:00:00,False,-1
773506,5109,1572,17.79,2022-01-05 21:00:00,False,-1
440655,8601,9121,194.55,2022-01-03 19:00:00,False,-1
1049234,4524,5242,413.6,2022-01-07 14:00:00,False,-1
296346,9643,9523,190.14,2022-01-02 21:00:00,False,-1
53957,1401,8354,497.3,2022-01-01 08:00:00,False,-1
128112,9787,8392,190.13,2022-01-01 20:00:00,False,-1
380584,3014,7226,14.96,2022-01-03 10:00:00,True,343
516517,7248,4474,2.98,2022-01-04 06:00:00,True,112
1146726,8771,9717,168.13,2022-01-08 05:00:00,False,-1
1297095,9132,330,8.23,2022-01-09 04:00:00,False,-1
71942,9614,2507,114.73,2022-01-01 11:00:00,False,-1
157122,4056,3704,14.38,2022-01-02 00:00:00,False,-1
1014877,5723,9183,4.74,2022-01-07 09:00:00,True,64
420786,1759,4395,179.07,2022-01-03 16:00:00,False,-1
152888,2729,7794,171.41,2022-01-01 23:00:00,False,-1
65421,7709,6384,159.27,2022-01-01 10:00:00,False,-1
44288,9821,8996,3.74,2022-01-01 07:00:00,True,183
271546,5463,7099,497.41,2022-01-02 17:00:00,False,-1
803974,2795,9496,104.3,2022-01-06 01:00:00,False,-1
177799,5748,4583,141.52,2022-01-02 03:00:00,False,-1
232747,9163,9963,6.65,2022-01-02 11:00:00,False,-1
196466,8419,4010,418.75,2022-01-02 06:00:00,False,-1
38413,1128,1465,36.26,2022-01-01 06:00:00,False,-1
1112170,9767,4790,127.0,2022-01-08 00:00:00,False,-1
1043813,8608,9193,147.5,2022-01-07 13:00:00,False,-1
477819,4790,4572,185.02,2022-01-04 00:00:00,False,-1
271114,4033,3904,17.45,2022-01-02 17:00:00,False,-1
1034523,8420,8238,3.19,2022-01-07 12:00:00,True,120
504804,9734,8998,151.13,2022-01-04 04:00:00,False,-1
1321569,8401,9982,566.92,2022-01-09 07:00:00,False,-1
444038,9121,9135,6.03,2022-01-03 19:00:00,False,-1
272981,935,3142,3.9,2022-01-02 17:00:00,True,1
53189,8134,9619,12.67,2022-01-01 08:00:00,False,-1
537403,4135,9402,17.73,2022-01-04 09:00:00,False,-1
908391,6575,9872,512.82,2022-01-06 17:00:00,False,-1
344344,9588,258,16.7,2022-01-03 04:00:00,True,216
1097222,9762,8487,103.43,2022-01-07 22:00:00,False,-1
222430,8723,7981,182.17,2022-01-02 10:00:00,False,-1
606656,7526,5827,512.33,2022-01-04 20:00:00,False,-1
895466,1388,8691,840066.43,2022-01-06 15:00:00,False,-1
1035209,9724,9145,160.66,2022-01-07 12:00:00,False,-1
256373,8697,8944,13.47,2022-01-02 15:00:00,True,386
236472,9515,6350,475.08,2022-01-02 12:00:00,False,-1
94205,3515,4480,528.66,2022-01-01 14:00:00,False,-1
520193,9758,7794,183.74,2022-01-04 07:00:00,False,-1
121010,8086,3783,12.76,2022-01-01 19:00:00,False,-1
1286540,9686,9535,128.75,2022-01-09 02:00:00,False,-1
417634,9118,1459,5.1,2022-01-03 15:00:00,False,-1
675152,9654,9431,165.25,2022-01-05 06:00:00,False,-1
766672,7829,8332,355.88,2022-01-05 20:00:00,False,-1
256940,7754,9650,180.25,2022-01-02 15:00:00,False,-1
749600,9832,7099,16.79,2022-01-05 17:00:00,True,265
729863,8103,6739,10.97,2022-01-05 14:00:00,False,-1
1315521,9644,9491,189.14,2022-01-09 06:00:00,False,-1
397809,5923,4529,211.72,2022-01-03 12:00:00,False,-1
135605,6677,4454,151.33,2022-01-01 21:00:00,False,-1
181102,5196,9739,11.48,2022-01-02 04:00:00,False,-1
744575,599,4460,596.79,2022-01-05 17:00:00,False,-1
477810,3583,9157,458.89,2022-01-04 00:00:00,False,-1
577111,1314,2071,282293.56,2022-01-04 15:00:00,False,-1
960369,7547,4308,16.71,2022-01-07 01:00:00,True,220
737323,508,8563,440.95,2022-01-05 15:00:00,False,-1
1027157,8490,6274,420.38,2022-01-07 11:00:00,False,-1
254373,5361,9996,20105.04,2022-01-02 15:00:00,False,-1
1023983,5186,6873,13.32,2022-01-07 11:00:00,False,-1
40614,1950,9739,4.85,2022-01-01 06:00:00,True,193
689236,7425,9047,563.26,2022-01-05 08:00:00,False,-1
940262,1444,9441,478.64,2022-01-06 22:00:00,False,-1
1114383,6794,6158,190.42,2022-01-08 00:00:00,False,-1
207819,6341,2388,31435.29,2022-01-02 08:00:00,False,-1
401322,7466,8520,581.01,2022-01-03 13:00:00,False,-1
648728,6451,9909,507.77,2022-01-05 02:00:00,False,-1
447892,3721,7413,149.63,2022-01-03 20:00:00,False,-1
1290910,6716,1043,100.88,2022-01-09 03:00:00,False,-1
563708,4779,9768,123.05,2022-01-04 13:00:00,False,-1
809639,5692,4086,185.58,2022-01-06 02:00:00,False,-1
797185,5024,8857,16.76,2022-01-06 00:00:00,False,-1
129839,9905,8696,208.02,2022-01-01 20:00:00,False,-1
185330,4482,9454,418.25,2022-01-02 04:00:00,False,-1
1022774,8739,8238,3.19,2022-01-07 10:00:00,True,120
307516,9057,4909,5.11,2022-01-02 23:00:00,False,-1
790960,9844,9785,234.41,2022-01-06 00:00:00,False,-1
765336,9657,6418,197.13,2022-01-05 20:00:00,False,-1
1095590,521,4570,426.02,2022-01-07 21:00:00,False,-1
103584,6589,1558,585.66,2022-01-01 16:00:00,False,-1
535575,7167,9616,14.71,2022-01-04 09:00:00,False,-1
314771,3590,8167,471.66,2022-01-03 00:00:00,False,-1
130504,1512,2336,421.98,2022-01-01 20:00:00,False,-1
154375,4706,8215,105.84,2022-01-02 00:00:00,False,-1
1108014,9753,6803,164.69,2022-01-07 23:00:00,False,-1
632333,1460,1414,551.07,2022-01-05 00:00:00,False,-1
740462,9665,4052,151.64,2022-01-05 16:00:00,False,-1
758243,8181,2540,8.31,2022-01-05 19:00:00,False,-1
1316173,1706,9875,123.91,2022-01-09 06:00:00,False,-1
1124929,3119,9989,23.23,2022-01-08 02:00:00,False,-1
750660,9148,5526,8.24,2022-01-05 17:00:00,False,-1
140555,2643,9395,163.02,2022-01-01 21:00:00,False,-1
148432,9781,8438,145.58,2022-01-01 23:00:00,False,-1
932215,6521,8993,588.85,2022-01-06 21:00:00,False,-1
311037,9048,8202,6.22,2022-01-02 23:00:00,False,-1
378086,4537,275,482.55,2022-01-03 09:00:00,False,-1
413071,8065,9989,13.96,2022-01-03 14:00:00,False,-1
429166,8703,8897,125.29,2022-01-03 17:00:00,False,-1
184147,138,9197,4.59,2022-01-02 04:00:00,True,123
657026,9159,7205,9.33,2022-01-05 03:00:00,False,-1
616562,9682,8856,102.02,2022-01-04 21:00:00,False,-1
31108,3651,4807,169.8,2022-01-01 05:00:00,False,-1
481495,845,6119,4.52,2022-01-04 01:00:00,True,12
926107,4099,3333,12.85,2022-01-06 20:00:00,False,-1
255831,2695,8257,194.1,2022-01-02 15:00:00,False,-1
236768,9037,3015,9.21,2022-01-02 12:00:00,False,-1
1096524,4211,2606,14.59,2022-01-07 22:00:00,True,276
1249499,6556,6593,532.25,2022-01-08 20:00:00,False,-1
852438,4604,9964,106.69,2022-01-06 09:00:00,False,-1
474,4072,1992,16.67,2022-01-01 00:00:00,False,-1
1289644,9897,4174,3.92,2022-01-09 02:00:00,True,69
1259711,465,3588,415.07,2022-01-08 22:00:00,False,-1
544606,697,9993,108.47,2022-01-04 10:00:00,False,-1
699967,503,4908,594.85,2022-01-05 10:00:00,False,-1
34197,3197,3173,23.68,2022-01-01 06:00:00,False,-1
1106650,8198,8520,11.23,2022-01-07 23:00:00,False,-1
419086,6697,7650,134.38,2022-01-03 15:00:00,False,-1
131964,8690,3046,138.89,2022-01-01 20:00:00,False,-1
1041588,7166,5381,8.94,2022-01-07 13:00:00,False,-1
358556,8192,8406,10.58,2022-01-03 06:00:00,False,-1
147290,795,8973,124.87,2022-01-01 22:00:00,False,-1
556066,4637,9794,187.74,2022-01-04 12:00:00,False,-1
30492,1772,9387,169.36,2022-01-01 05:00:00,False,-1
355396,7768,9817,15.43,2022-01-03 06:00:00,True,327
463513,6603,280,115.98,2022-01-03 22:00:00,False,-1
680762,1456,9954,17.29,2022-01-05 07:00:00,True,301
233607,9503,9564,569.97,2022-01-02 12:00:00,False,-1
44941,7703,3033,192.82,2022-01-01 07:00:00,False,-1
91154,4401,2779,571.77,2022-01-01 14:00:00,False,-1
168341,9987,8650,235.83,2022-01-02 02:00:00,False,-1
684374,9969,2425,347.01,2022-01-05 07:00:00,False,-1
730103,9156,3876,8.93,2022-01-05 14:00:00,False,-1
281845,4324,6215,85857.96,2022-01-02 19:00:00,False,-1
1076815,480,7396,461.05,2022-01-07 18:00:00,False,-1
380977,8143,4876,9.77,2022-01-03 10:00:00,False,-1
997422,741,4273,3.39,2022-01-07 07:00:00,True,95
154547,8611,3952,120.81,2022-01-02 00:00:00,False,-1
1220155,9545,9201,518.51,2022-01-08 16:00:00,False,-1
863849,8023,2136,11.91,2022-01-06 10:00:00,False,-1
1052149,5072,8578,18.52,2022-01-07 15:00:00,False,-1
687325,2797,9167,186.78,2022-01-05 08:00:00,False,-1
1135335,9756,1972,137.42,2022-01-08 03:00:00,False,-1
1078666,7139,4465,12.29,2022-01-07 19:00:00,False,-1
1079114,2762,1603,143.14,2022-01-07 19:00:00,False,-1
1137809,7728,3435,162.22,2022-01-08 04:00:00,False,-1
481881,3771,5674,168.8,2022-01-04 01:00:00,False,-1
901854,3079,9835,19.37,2022-01-06 16:00:00,False,-1
904231,2146,2220,30.24,2022-01-06 17:00:00,False,-1
1131731,5706,8287,199.49,2022-01-08 03:00:00,False,-1
116395,6496,7110,572.05,2022-01-01 18:00:00,False,-1
434880,3360,3033,4.09,2022-01-03 18:00:00,True,51
1199624,6136,1542,18.98,2022-01-08 13:00:00,False,-1
913977,9421,6252,479.82,2022-01-06 18:00:00,False,-1
536855,5272,9969,15.81,2022-01-04 09:00:00,True,277
1057232,7272,8490,3057961.75,2022-01-07 16:00:00,False,-1
666006,7634,8754,169.38,2022-01-05 05:00:00,False,-1
566028,1219,8346,12.84,2022-01-04 14:00:00,True,347
449726,2654,1959,197.05,2022-01-03 20:00:00,False,-1
563741,7451,6573,579.09,2022-01-04 13:00:00,False,-1
956630,8149,5022,13.13,2022-01-07 00:00:00,False,-1
354158,2685,6548,146.69,2022-01-03 06:00:00,False,-1
301572,9055,9159,9.6,2022-01-02 22:00:00,False,-1
254029,5414,5472,583.02,2022-01-02 15:00:00,False,-1
552335,987,9984,3.52,2022-01-04 11:00:00,True,152
244774,7137,9904,12.66,2022-01-02 13:00:00,False,-1
985933,2716,1039,164.5,2022-01-07 05:00:00,False,-1
236540,6577,8474,494.64,2022-01-02 12:00:00,False,-1
157251,5815,6086,392.58,2022-01-02 00:00:00,False,-1
581917,409,9972,460.55,2022-01-04 16:00:00,False,-1
1163633,1137,7887,38.0,2022-01-08 08:00:00,False,-1
520895,9513,5462,440.98,2022-01-04 07:00:00,False,-1
1278282,9016,7483,7.86,2022-01-09 01:00:00,False,-1
1251528,6831,7000,233.19,2022-01-08 21:00:00,False,-1
458209,2414,7451,447.32,2022-01-03 21:00:00,False,-1
302864,9086,9993,7.66,2022-01-02 22:00:00,False,-1
560076,6561,7029,2.89,2022-01-04 13:00:00,True,110
408529,9480,6674,577.34,2022-01-03 14:00:00,False,-1
1271908,659,536,186.71,2022-01-09 00:00:00,False,-1
876567,6888,2328,331.1,2022-01-06 12:00:00,False,-1
432793,5173,5425,16.94,2022-01-03 17:00:00,False,-1
404869,9712,9148,186.19,2022-01-03 13:00:00,False,-1
89289,8402,8783,434.86,2022-01-01 14:00:00,False,-1
250416,7515,8255,587.26,2022-01-02 14:00:00,False,-1
1014314,3396,1892,4.98,2022-01-07 09:00:00,True,65
1175675,9454,7103,501.17,2022-01-08 09:00:00,False,-1
1145630,178,9495,33.97,2022-01-08 05:00:00,False,-1
956765,380,8498,3046373.5,2022-01-07 00:00:00,False,-1
454046,8049,8598,7.31,2022-01-03 21:00:00,False,-1
1162946,8009,6060,13.16,2022-01-08 07:00:00,False,-1
318142,7148,9774,11.61,2022-01-03 00:00:00,False,-1
125590,9707,6106,166.41,2022-01-01 19:00:00,False,-1
615371,7160,7827,12.16,2022-01-04 21:00:00,False,-1
392852,1079,7560,32.51,2022-01-03 11:00:00,False,-1
58594,2513,9972,411.72,2022-01-01 09:00:00,False,-1
1184538,7026,4698,3.1,2022-01-08 11:00:00,True,177
826143,8812,8992,237.16,2022-01-06 05:00:00,False,-1
1074831,5092,5338,18.62,2022-01-07 18:00:00,False,-1
580192,9837,6473,389.14,2022-01-04 16:00:00,False,-1
1081746,9871,840,12.02,2022-01-07 19:00:00,True,253
553743,7957,5266,14.78,2022-01-04 12:00:00,True,331
1201831,2152,9702,17.29,2022-01-08 13:00:00,False,-1
410251,7737,9803,178.86,2022-01-03 14:00:00,False,-1
947726,4102,5929,11.27,2022-01-06 23:00:00,True,206
253579,9026,9290,8.21,2022-01-02 15:00:00,False,-1
1159170,9600,9900,147.99,2022-01-08 07:00:00,False,-1
1220006,5033,498,3.1,2022-01-08 16:00:00,True,98
796529,3303,7481,346888.06,2022-01-06 00:00:00,False,-1
297044,5798,9148,174.13,2022-01-02 21:00:00,False,-1
790342,8628,6553,172.57,2022-01-05 23:00:00,False,-1
84014,9659,1501,191.0,2022-01-01 13:00:00,False,-1
547701,7767,9999,122.87,2022-01-04 11:00:00,False,-1
1173706,7698,9948,153.83,2022-01-08 09:00:00,False,-1
571307,6781,7504,137.3,2022-01-04 14:00:00,False,-1
596616,2679,6429,181.63,2022-01-04 18:00:00,False,-1
988698,6761,2198,182.11,2022-01-07 05:00:00,False,-1
320193,5781,6999,121.01,2022-01-03 01:00:00,False,-1
654212,3570,9763,460.11,2022-01-05 03:00:00,False,-1
776608,7707,4309,103.12,2022-01-05 21:00:00,False,-1
825149,2496,880,553.38,2022-01-06 05:00:00,False,-1
366827,5664,6821,181.69,2022-01-03 08:00:00,False,-1
72921,8019,8733,10.19,2022-01-01 11:00:00,False,-1
841545,9554,7187,598.6,2022-01-06 07:00:00,False,-1
590261,5578,9892,500.26,2022-01-04 17:00:00,False,-1
64923,8679,8785,110.44,2022-01-01 10:00:00,False,-1
1169422,6072,7273,15.69,2022-01-08 08:00:00,False,-1
1186893,9752,9798,115.98,2022-01-08 11:00:00,False,-1
107367,7894,9740,397.32,2022-01-01 16:00:00,False,-1
1294685,8798,8250,181.35,2022-01-09 03:00:00,False,-1
558090,4688,9832,140.86,2022-01-04 12:00:00,False,-1
1035462,9607,9278,116.05,2022-01-07 12:00:00,False,-1
939445,7173,8657,8.87,2022-01-06 22:00:00,False,-1
1010456,7499,3825,556.26,2022-01-07 08:00:00,False,-1
353402,3101,887,23.76,2022-01-03 05:00:00,False,-1
726392,7758,7951,129.41,2022-01-05 14:00:00,False,-1
906326,84,2061,56.84,2022-01-06 17:00:00,False,-1
10122,7486,6707,404.04,2022-01-01 02:00:00,False,-1
180641,6059,7182,10.37,2022-01-02 04:00:00,False,-1
746546,6028,4816,16.98,2022-01-05 17:00:00,False,-1
1314122,754,8987,17.04,2022-01-09 06:00:00,True,321
629387,3755,9990,175.74,2022-01-04 23:00:00,False,-1
23046,5169,9992,11.21,2022-01-01 04:00:00,False,-1
6546,8765,8870,128.82,2022-01-01 01:00:00,False,-1
418768,9967,5933,3.98,2022-01-03 15:00:00,True,58
709127,545,2724,415.57,2022-01-05 11:00:00,False,-1
1207963,4400,8154,514.46,2022-01-08 14:00:00,False,-1
472104,4740,3092,13.56,2022-01-03 23:00:00,True,376
1289222,3919,9503,18.06,2022-01-09 02:00:00,True,381
1237023,6650,2472,129.13,2022-01-08 19:00:00,False,-1
541562,3541,1534,550.28,2022-01-04 10:00:00,False,-1
238208,2351,7516,4078.37,2022-01-02 12:00:00,False,-1
854105,9184,915,5.87,2022-01-06 09:00:00,False,-1
1136803,1078,9910,35.5,2022-01-08 03:00:00,False,-1
1199788,2620,9115,110.7,2022-01-08 13:00:00,False,-1
210088,6619,9993,144.44,2022-01-02 08:00:00,False,-1
1007285,1423,3317,583.25,2022-01-07 08:00:00,False,-1
941549,7656,6899,155.5,2022-01-06 22:00:00,False,-1
2763,8760,8106,124.87,2022-01-01 00:00:00,False,-1
836195,9633,8145,170.36,2022-01-06 06:00:00,False,-1
284025,7124,9957,13.81,2022-01-02 19:00:00,False,-1
269109,7141,959,11.12,2022-01-02 17:00:00,False,-1
909255,8149,6379,13.13,2022-01-06 17:00:00,False,-1
1057364,9650,9612,186.11,2022-01-07 16:00:00,False,-1
724180,2631,6169,168.39,2022-01-05 14:00:00,False,-1
262143,9632,9845,110.36,2022-01-02 16:00:00,False,-1
955320,9772,6035,176.72,2022-01-07 00:00:00,False,-1
1028024,5789,2595,146.24,2022-01-07 11:00:00,False,-1
883766,8648,9009,106.29,2022-01-06 13:00:00,False,-1
239676,3027,9979,14.67,2022-01-02 13:00:00,False,-1
558905,8074,9770,11.34,2022-01-04 13:00:00,False,-1
155860,3356,7791,19.29,2022-01-02 00:00:00,True,322
895567,9627,9855,140.52,2022-01-06 15:00:00,False,-1
1068999,8122,4889,11.55,2022-01-07 17:00:00,False,-1
821616,9080,6309,5.89,2022-01-06 04:00:00,False,-1
1261551,9625,5159,199.88,2022-01-08 22:00:00,False,-1
1205132,5350,5104,5637664.0,2022-01-08 14:00:00,False,-1
12791,8692,7733,108.27,2022-01-01 02:00:00,False,-1
840205,9859,7075,18.78,2022-01-06 07:00:00,True,228
739218,6618,9452,178.97,2022-01-05 16:00:00,False,-1
103064,6009,6429,16.57,2022-01-01 16:00:00,False,-1
869005,9538,9982,503.32,2022-01-06 11:00:00,False,-1
20481,2012,4232,17.56,2022-01-01 03:00:00,False,-1
1099807,5568,9595,2.68,2022-01-07 22:00:00,True,27
1096758,8751,4665,167.05,2022-01-07 22:00:00,False,-1
482790,9742,5307,160.02,2022-01-04 01:00:00,False,-1
299831,6957,9345,227.3,2022-01-02 22:00:00,False,-1
1142674,4150,9332,15.91,2022-01-08 04:00:00,False,-1
879973,5712,7641,195.75,2022-01-06 13:00:00,False,-1
817639,4606,5458,114.55,2022-01-06 03:00:00,False,-1
544155,194,4313,35.36,2022-01-04 10:00:00,False,-1
1180251,8534,9487,574.92,2022-01-08 10:00:00,False,-1
574322,9027,9372,7.46,2022-01-04 15:00:00,False,-1
343874,4544,9221,491.07,2022-01-03 04:00:00,False,-1
965773,9975,8264,4.02,2022-01-07 02:00:00,True,126
544177,1524,1217,536.78,2022-01-04 10:00:00,False,-1
595538,2480,7594,452.01,2022-01-04 18:00:00,False,-1
281447,8024,5451,12.25,2022-01-02 19:00:00,False,-1
818391,5635,8171,183.41,2022-01-06 04:00:00,False,-1
121127,6617,5095,158.0,2022-01-01 19:00:00,False,-1
524750,1563,4395,516.55,2022-01-04 07:00:00,False,-1
149778,2796,9843,187.5,2022-01-01 23:00:00,False,-1
864880,8774,8473,165.19,2022-01-06 11:00:00,False,-1
32442,9129,9393,6.46,2022-01-01 05:00:00,False,-1
971838,9681,1430,128.88,2022-01-07 03:00:00,False,-1
401023,4095,9759,12.78,2022-01-03 13:00:00,False,-1
1184460,9521,9883,477.85,2022-01-08 11:00:00,False,-1
705315,4511,8333,522.64,2022-01-05 11:00:00,False,-1
938716,6527,1733,556.33,2022-01-06 22:00:00,False,-1
421445,5702,532,189.25,2022-01-03 16:00:00,False,-1
1198440,1008,9748,23.47,2022-01-08 13:00:00,False,-1
1118099,9494,7453,3.16,2022-01-08 01:00:00,True,106
858744,6669,8148,118.8,2022-01-06 10:00:00,False,-1
74196,4213,7466,3.97,2022-01-01 11:00:00,True,61
1310415,8599,9476,543.53,2022-01-09 06:00:00,False,-1
939601,9018,9464,5.2,2022-01-06 22:00:00,False,-1
757748,6789,4937,141.91,2022-01-05 19:00:00,False,-1
402550,2005,9958,27.63,2022-01-03 13:00:00,False,-1
1244081,7654,9756,127.73,2022-01-08 20:00:00,False,-1
1119747,4175,7569,16.19,2022-01-08 01:00:00,False,-1
104979,7060,4644,13.59,2022-01-01 16:00:00,False,-1
540465,6132,4488,15.59,2022-01-04 10:00:00,False,-1
432472,6114,4710,12.66,2022-01-03 17:00:00,False,-1
467318,3748,8827,196.16,2022-01-03 23:00:00,False,-1
97093,3406,8695,513.89,2022-01-01 15:00:00,False,-1
579417,425,3412,597.34,2022-01-04 16:00:00,False,-1
297686,3608,5582,106.62,2022-01-02 21:00:00,False,-1
251089,4763,9975,198.22,2022-01-02 14:00:00,False,-1
829455,6496,7110,572.05,2022-01-06 05:00:00,False,-1
607467,4614,4531,106.15,2022-01-04 20:00:00,False,-1
858462,1977,9337,19.18,2022-01-06 10:00:00,True,224
233443,5720,9950,100.41,2022-01-02 12:00:00,False,-1
837648,8669,7812,116.26,2022-01-06 06:00:00,False,-1
160466,6609,2440,109.98,2022-01-02 00:00:00,False,-1
314296,8262,5071,11.52,2022-01-03 00:00:00,True,273
430478,7604,9232,178.77,2022-01-03 17:00:00,False,-1
667827,9660,9261,179.33,2022-01-05 05:00:00,False,-1
849428,2448,9520,545.13,2022-01-06 08:00:00,False,-1
468488,6186,9497,17.01,2022-01-03 23:00:00,False,-1
927251,1488,9411,471.82,2022-01-06 20:00:00,False,-1
1009802,6826,410,399.72,2022-01-07 08:00:00,False,-1
1198021,9713,4832,178.52,2022-01-08 13:00:00,False,-1
641568,9618,4331,173.36,2022-01-05 01:00:00,False,-1
1046335,9666,3227,130.36,2022-01-07 14:00:00,False,-1
539564,2064,3722,18.97,2022-01-04 10:00:00,False,-1
306084,4342,9423,12.25,2022-01-02 22:00:00,True,248
173084,8117,9266,11.24,2022-01-02 02:00:00,False,-1
900614,6611,9979,182.3,2022-01-06 16:00:00,False,-1
1245371,4608,9401,13.52,2022-01-08 20:00:00,True,215
144788,1533,5463,418.7,2022-01-01 22:00:00,False,-1
298096,1562,2789,453.85,2022-01-02 21:00:00,False,-1
764575,9607,9914,116.05,2022-01-05 20:00:00,False,-1
975953,7748,6572,135.0,2022-01-07 03:00:00,False,-1
1074116,2649,8581,155.97,2022-01-07 18:00:00,False,-1
628512,1195,6247,27.75,2022-01-04 23:00:00,False,-1
1205001,6744,9762,154.57,2022-01-08 14:00:00,False,-1
802107,8754,1541,144.07,2022-01-06 01:00:00,False,-1
313740,4613,1557,16.29,2022-01-03 00:00:00,True,336
732934,9310,9271,14.48,2022-01-05 15:00:00,True,378
639582,9753,9752,164.69,2022-01-05 01:00:00,False,-1
22151,4056,6515,14.38,2022-01-01 04:00:00,False,-1
68301,3694,9444,105.06,2022-01-01 11:00:00,False,-1
760038,7673,1432,138.14,2022-01-05 19:00:00,False,-1
600443,9756,1679,137.42,2022-01-04 19:00:00,False,-1
781187,1512,2336,421.98,2022-01-05 22:00:00,False,-1
895669,7084,3982,10.43,2022-01-06 15:00:00,False,-1
895961,9130,4100,6.08,2022-01-06 15:00:00,False,-1
264412,4557,5492,494.35,2022-01-02 16:00:00,False,-1
781837,7049,7005,16.55,2022-01-05 22:00:00,False,-1
364127,2564,6718,499.48,2022-01-03 07:00:00,False,-1
779505,5546,5441,584.23,2022-01-05 22:00:00,False,-1
1300974,835,9750,3.06,2022-01-09 04:00:00,True,86
665892,9791,9968,112.93,2022-01-05 05:00:00,False,-1
657903,7004,5139,16.22,2022-01-05 04:00:00,False,-1
1110464,8131,8629,18.64,2022-01-08 00:00:00,True,297
313745,8639,9863,125.44,2022-01-03 00:00:00,False,-1
200530,3158,9914,18.14,2022-01-02 07:00:00,False,-1
600579,7439,5833,19.47,2022-01-04 19:00:00,True,270
63609,5562,8872,506.94,2022-01-01 10:00:00,False,-1
27552,4789,9088,169.47,2022-01-01 04:00:00,False,-1
783736,6147,9950,14.92,2022-01-05 23:00:00,False,-1
22103,5546,5441,584.23,2022-01-01 04:00:00,False,-1
769770,7694,7145,153.47,2022-01-05 20:00:00,False,-1
562145,9691,9942,140.16,2022-01-04 13:00:00,False,-1
767810,4060,8925,23.41,2022-01-05 20:00:00,False,-1
303323,8467,9685,557.95,2022-01-02 22:00:00,False,-1
758440,2405,5042,469.07,2022-01-05 19:00:00,False,-1
306153,9994,2083,12.81,2022-01-02 22:00:00,True,237
1020433,8918,9949,4.67,2022-01-07 10:00:00,True,136
884246,5886,8794,276.75,2022-01-06 13:00:00,False,-1
1099104,6116,5352,14.27,2022-01-07 22:00:00,False,-1
89870,2783,9991,193.32,2022-01-01 14:00:00,False,-1
920795,7110,8129,10.5,2022-01-06 19:00:00,False,-1
137981,8747,9982,173.53,2022-01-01 21:00:00,False,-1
862739,8396,4133,15.64,2022-01-06 10:00:00,True,208
884192,6473,9993,578.95,2022-01-06 13:00:00,False,-1
63016,9492,9991,18.53,2022-01-01 10:00:00,True,356
908044,8603,5405,175.05,2022-01-06 17:00:00,False,-1
680280,9080,2531,5.89,2022-01-05 07:00:00,False,-1
966879,3538,6592,555.9,2022-01-07 02:00:00,False,-1
251170,5098,9322,15.02,2022-01-02 14:00:00,False,-1
277525,6774,7289,110.12,2022-01-02 18:00:00,False,-1
583434,3027,7504,14.67,2022-01-04 16:00:00,False,-1
